,SARSA_Rewards1,SARSA_noSteps1,SARSA_Accuracy1,SARSA_Rewards2,SARSA_noSteps2,SARSA_Accuracy2,SARSA_Rewards3,SARSA_noSteps3,SARSA_Accuracy3,SARSA_Rewards4,SARSA_noSteps4,SARSA_Accuracy4,SARSA_Rewards5,SARSA_noSteps5,SARSA_Accuracy5,Moving_Average_Accuracy1,Moving_Average_Step1,Moving_Average_Reward1,Moving_Average_Accuracy2,Moving_Average_Step2,Moving_Average_Reward2,Moving_Average_Accuracy3,Moving_Average_Step3,Moving_Average_Reward3,Moving_Average_Accuracy4,Moving_Average_Step4,Moving_Average_Reward4,Moving_Average_Accuracy5,Moving_Average_Step5,Moving_Average_Reward5,Overall_Accuracy,Overall_Steps,Overall_Reward
5922,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.4,1.0
5923,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.4,1.0
5924,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.4,1.0
5925,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.4,1.0
5926,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.4,1.0
5927,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.4,1.0
5928,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.4,1.0
5929,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.4,1.0
5930,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.4,1.0
5931,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.4,1.0
5932,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.4,1.0
5933,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.4,1.0
5934,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.4,1.0
5935,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.4,1.0
5936,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.4,1.0
5937,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.4,1.0
5938,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.4,1.0
5939,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.4,1.0
5940,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.4,1.0
5941,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.4,1.0
5942,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.4,1.0
5943,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.4,1.0
5944,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.4,1.0
5945,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.4,1.0
5946,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.4,1.0
5947,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.4,1.0
5948,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.4,1.0
5949,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.4,1.0
5950,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.4,1.0
5951,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.4,1.0
5952,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.4,1.0
5953,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.4,1.0
5954,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.4,1.0
5955,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.4,1.0
5956,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.4,1.0
5957,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.4,1.0
5958,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.4,1.0
5959,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.4,1.0
5960,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.4,1.0
5961,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.4,1.0
5962,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.4,1.0
5963,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.4,1.0
5964,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.4,1.0
5965,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.4,1.0
5966,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.4,1.0
5967,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.4,1.0
5968,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.4,1.0
5969,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.4,1.0
5970,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.4,1.0
5971,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.4,1.0
5972,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.4,1.0
5973,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.4,1.0
5974,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.4,1.0
5975,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.4,1.0
5976,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.4,1.0
5977,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.4,1.0
5978,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.4,1.0
5979,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.4,1.0
5980,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.4,1.0
5981,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.4,1.0
5982,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.4,1.0
5983,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.4,1.0
5984,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.4,1.0
5985,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.4,1.0
5986,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.4,1.0
5987,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.4,1.0
5988,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.4,1.0
5989,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.4,1.0
5990,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.4,1.0
5991,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.4,1.0
5992,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.4,1.0
5993,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.4,1.0
5994,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.4,1.0
5995,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.4,1.0
5996,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.4,1.0
5997,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.4,1.0
5998,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.4,1.0
5999,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.4,1.0
6000,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.4,1.0
6001,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.4,1.0
6002,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.4,1.0
6003,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.4,1.0
6004,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.4,1.0
6005,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.4,1.0
6006,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.4,1.0
6007,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.4,1.0
6008,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.4,1.0
6009,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.4,1.0
6010,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.4,1.0
6011,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.4,1.0
6012,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.4,1.0
6013,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.4,1.0
6014,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.4,1.0
6015,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.4,1.0
6016,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.4,1.0
6017,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.4,1.0
6018,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.4,1.0
6019,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.4,1.0
6020,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.4,1.0
6021,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.4,1.0
6022,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.4,1.0
6023,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.4,1.0
6024,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.4,1.0
6025,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.4,1.0
6026,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.4,1.0
6027,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.4,1.0
6028,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.4,1.0
6029,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.4,1.0
6030,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.4,1.0
6031,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.4,1.0
6032,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.4,1.0
6033,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.4,1.0
6034,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.4,1.0
6035,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.4,1.0
6036,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.4,1.0
6037,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.4,1.0
6038,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.4,1.0
6039,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.4,1.0
6040,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.4,1.0
6041,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.4,1.0
6042,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.4,1.0
6043,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.4,1.0
6044,1,6,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.01,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.401999999999999,1.0
6045,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.01,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.401999999999999,1.0
6046,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.01,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.401999999999999,1.0
6047,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.01,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.401999999999999,1.0
6048,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.01,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.401999999999999,1.0
6049,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.01,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.401999999999999,1.0
6050,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.01,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.401999999999999,1.0
