,Q_Rewards1,Q_noSteps1,Q_Accuracy1,Moving_Average_Accuracy1,Moving_Average_Step1,Moving_Average_Reward1,Overall_Accuracy,Overall_Steps,Overall_Reward
1703,-1,5968,0,0.0,15922.11,-0.97,0.0,15922.11,-0.97
1704,-1,19276,0,0.0,15833.3,-0.97,0.0,15833.3,-0.97
1705,-1,10155,0,0.0,15767.19,-0.97,0.0,15767.19,-0.97
1706,-1,5275,0,0.0,15791.09,-0.97,0.0,15791.09,-0.97
1707,-1,5073,0,0.0,15762.36,-0.97,0.0,15762.36,-0.97
1708,-1,20369,0,0.0,15747.93,-0.97,0.0,15747.93,-0.97
1709,-1,22771,0,0.0,15843.29,-0.97,0.0,15843.29,-0.97
1710,-1,13986,0,0.0,15946.41,-0.97,0.0,15946.41,-0.97
1711,-1,3703,0,0.0,15924.67,-0.97,0.0,15924.67,-0.97
1712,-1,38675,0,0.0,16190.54,-0.97,0.0,16190.54,-0.97
1713,-1,39309,0,0.0,16533.09,-0.97,0.0,16533.09,-0.97
1714,0,50000,0,0.0,16933.39,-0.96,0.0,16933.39,-0.96
1715,-1,43592,0,0.0,17250.65,-0.96,0.0,17250.65,-0.96
1716,-1,18341,0,0.0,17178.79,-0.96,0.0,17178.79,-0.96
1717,-1,10460,0,0.0,17261.7,-0.96,0.0,17261.7,-0.96
1718,-1,2932,0,0.0,17187.55,-0.96,0.0,17187.55,-0.96
1719,-1,9607,0,0.0,17187.08,-0.96,0.0,17187.08,-0.96
1720,-1,39923,0,0.0,17429.19,-0.96,0.0,17429.19,-0.96
1721,-1,17068,0,0.0,17294.71,-0.96,0.0,17294.71,-0.96
1722,-1,12771,0,0.0,17043.25,-0.96,0.0,17043.25,-0.96
1723,-1,17301,0,0.0,17175.76,-0.96,0.0,17175.76,-0.96
1724,-1,33308,0,0.0,17461.68,-0.96,0.0,17461.68,-0.96
1725,-1,12530,0,0.0,17403.48,-0.96,0.0,17403.48,-0.96
1726,-1,17794,0,0.0,17359.26,-0.96,0.0,17359.26,-0.96
1727,-1,25629,0,0.0,17300.71,-0.96,0.0,17300.71,-0.96
1728,-1,39335,0,0.0,17595.57,-0.96,0.0,17595.57,-0.96
1729,-1,11417,0,0.0,17537.72,-0.96,0.0,17537.72,-0.96
1730,-1,17886,0,0.0,17586.54,-0.96,0.0,17586.54,-0.96
1731,-1,4466,0,0.0,17456.08,-0.96,0.0,17456.08,-0.96
1732,-1,6001,0,0.0,17394.11,-0.96,0.0,17394.11,-0.96
1733,-1,3692,0,0.0,17396.15,-0.96,0.0,17396.15,-0.96
1734,-1,30267,0,0.0,17302.01,-0.96,0.0,17302.01,-0.96
1735,-1,14329,0,0.0,17103.78,-0.96,0.0,17103.78,-0.96
1736,-1,16478,0,0.0,16837.21,-0.96,0.0,16837.21,-0.96
1737,-1,26993,0,0.0,17024.77,-0.96,0.0,17024.77,-0.96
1738,-1,7855,0,0.0,16946.13,-0.96,0.0,16946.13,-0.96
1739,-1,1399,0,0.0,16880.89,-0.96,0.0,16880.89,-0.96
1740,-1,26271,0,0.0,17080.9,-0.96,0.0,17080.9,-0.96
1741,-1,8717,0,0.0,16817.24,-0.96,0.0,16817.24,-0.96
1742,-1,17279,0,0.0,16862.61,-0.96,0.0,16862.61,-0.96
1743,-1,8021,0,0.0,16842.39,-0.96,0.0,16842.39,-0.96
1744,-1,40504,0,0.0,17108.8,-0.96,0.0,17108.8,-0.96
1745,-1,3882,0,0.0,16976.48,-0.96,0.0,16976.48,-0.96
1746,-1,5015,0,0.0,17013.83,-0.96,0.0,17013.83,-0.96
1747,-1,8630,0,0.0,16616.02,-0.96,0.0,16616.02,-0.96
1748,-1,11846,0,0.0,16566.4,-0.96,0.0,16566.4,-0.96
1749,-1,5584,0,0.0,16475.67,-0.96,0.0,16475.67,-0.96
1750,-1,32476,0,0.0,16700.28,-0.96,0.0,16700.28,-0.96
1751,-1,16220,0,0.0,16837.7,-0.96,0.0,16837.7,-0.96
1752,-1,2056,0,0.0,16806.92,-0.96,0.0,16806.92,-0.96
1753,-1,21784,0,0.0,16903.42,-0.96,0.0,16903.42,-0.96
1754,-1,23974,0,0.0,17074.87,-0.96,0.0,17074.87,-0.96
1755,0,50000,0,0.0,17430.8,-0.95,0.0,17430.8,-0.95
1756,-1,45919,0,0.0,17711.53,-0.95,0.0,17711.53,-0.95
1757,0,50000,0,0.0,18083.27,-0.94,0.0,18083.27,-0.94
1758,-1,5103,0,0.0,17960.33,-0.94,0.0,17960.33,-0.94
1759,-1,20542,0,0.0,18135.63,-0.94,0.0,18135.63,-0.94
1760,-1,14394,0,0.0,18109.68,-0.94,0.0,18109.68,-0.94
1761,-1,15686,0,0.0,18190.66,-0.94,0.0,18190.66,-0.94
1762,-1,25012,0,0.0,18241.61,-0.94,0.0,18241.61,-0.94
1763,-1,13106,0,0.0,18130.21,-0.94,0.0,18130.21,-0.94
1764,-1,4402,0,0.0,17749.4,-0.94,0.0,17749.4,-0.94
1765,-1,11653,0,0.0,17669.41,-0.94,0.0,17669.41,-0.94
1766,-1,4466,0,0.0,17591.12,-0.94,0.0,17591.12,-0.94
1767,-1,1359,0,0.0,17477.22,-0.94,0.0,17477.22,-0.94
1768,-1,27603,0,0.0,17437.04,-0.94,0.0,17437.04,-0.94
1769,-1,28085,0,0.0,17664.05,-0.94,0.0,17664.05,-0.94
1770,-1,33701,0,0.0,17826.96,-0.94,0.0,17826.96,-0.94
1771,-1,47969,0,0.0,18153.22,-0.94,0.0,18153.22,-0.94
1772,-1,7639,0,0.0,18004.73,-0.94,0.0,18004.73,-0.94
1773,-1,17058,0,0.0,18086.87,-0.94,0.0,18086.87,-0.94
1774,-1,7261,0,0.0,18116.51,-0.94,0.0,18116.51,-0.94
1775,-1,23914,0,0.0,18190.5,-0.94,0.0,18190.5,-0.94
1776,-1,11097,0,0.0,18217.17,-0.94,0.0,18217.17,-0.94
1777,-1,14806,0,0.0,18249.85,-0.94,0.0,18249.85,-0.94
1778,-1,6089,0,0.0,18156.5,-0.94,0.0,18156.5,-0.94
1779,-1,19057,0,0.0,18175.61,-0.94,0.0,18175.61,-0.94
1780,-1,3807,0,0.0,18147.15,-0.94,0.0,18147.15,-0.94
1781,-1,24071,0,0.0,18296.81,-0.94,0.0,18296.81,-0.94
1782,-1,11570,0,0.0,18303.11,-0.94,0.0,18303.11,-0.94
1783,-1,8162,0,0.0,18244.95,-0.94,0.0,18244.95,-0.94
1784,-1,43930,0,0.0,18394.79,-0.94,0.0,18394.79,-0.94
1785,-1,4417,0,0.0,18333.91,-0.94,0.0,18333.91,-0.94
1786,-1,17428,0,0.0,18398.53,-0.94,0.0,18398.53,-0.94
1787,-1,8464,0,0.0,18436.35,-0.94,0.0,18436.35,-0.94
1788,-1,1120,0,0.0,18251.52,-0.94,0.0,18251.52,-0.94
1789,-1,5892,0,0.0,18215.83,-0.94,0.0,18215.83,-0.94
1790,-1,34123,0,0.0,18521.9,-0.94,0.0,18521.9,-0.94
1791,-1,8716,0,0.0,18476.12,-0.94,0.0,18476.12,-0.94
1792,-1,24114,0,0.0,18681.27,-0.94,0.0,18681.27,-0.94
1793,-1,8059,0,0.0,18695.18,-0.94,0.0,18695.18,-0.94
1794,-1,3003,0,0.0,18655.35,-0.94,0.0,18655.35,-0.94
1795,-1,7167,0,0.0,18443.94,-0.94,0.0,18443.94,-0.94
1796,-1,14407,0,0.0,18088.01,-0.95,0.0,18088.01,-0.95
1797,-1,1866,0,0.0,17834.22,-0.95,0.0,17834.22,-0.95
1798,-1,41914,0,0.0,18184.95,-0.95,0.0,18184.95,-0.95
1799,-1,12481,0,0.0,17809.76,-0.96,0.0,17809.76,-0.96
1800,-1,16113,0,0.0,17845.19,-0.96,0.0,17845.19,-0.96
1801,-1,11302,0,0.0,17458.21,-0.97,0.0,17458.21,-0.97
1802,-1,1683,0,0.0,17279.23,-0.97,0.0,17279.23,-0.97
1803,-1,11633,0,0.0,17335.88,-0.97,0.0,17335.88,-0.97
1804,-1,9796,0,0.0,17241.08,-0.97,0.0,17241.08,-0.97
1805,-1,20895,0,0.0,17348.48,-0.97,0.0,17348.48,-0.97
1806,-1,6520,0,0.0,17360.93,-0.97,0.0,17360.93,-0.97
1807,-1,26872,0,0.0,17578.92,-0.97,0.0,17578.92,-0.97
1808,-1,39858,0,0.0,17773.81,-0.97,0.0,17773.81,-0.97
1809,-1,5996,0,0.0,17606.06,-0.97,0.0,17606.06,-0.97
1810,-1,1119,0,0.0,17477.39,-0.97,0.0,17477.39,-0.97
1811,-1,11992,0,0.0,17560.28,-0.97,0.0,17560.28,-0.97
1812,-1,8104,0,0.0,17254.57,-0.97,0.0,17254.57,-0.97
1813,-1,16115,0,0.0,17022.63,-0.97,0.0,17022.63,-0.97
1814,-1,15973,0,0.0,16682.36,-0.98,0.0,16682.36,-0.98
1815,-1,31513,0,0.0,16561.57,-0.98,0.0,16561.57,-0.98
1816,-1,23849,0,0.0,16616.65,-0.98,0.0,16616.65,-0.98
1817,-1,43588,0,0.0,16947.93,-0.98,0.0,16947.93,-0.98
1818,-1,12906,0,0.0,17047.67,-0.98,0.0,17047.67,-0.98
1819,-1,7640,0,0.0,17028.0,-0.98,0.0,17028.0,-0.98
1820,-1,10509,0,0.0,16733.86,-0.98,0.0,16733.86,-0.98
1821,-1,17686,0,0.0,16740.04,-0.98,0.0,16740.04,-0.98
1822,-1,8912,0,0.0,16701.45,-0.98,0.0,16701.45,-0.98
1823,-1,39174,0,0.0,16920.18,-0.98,0.0,16920.18,-0.98
1824,-1,26786,0,0.0,16854.96,-0.98,0.0,16854.96,-0.98
1825,-1,25972,0,0.0,16989.38,-0.98,0.0,16989.38,-0.98
1826,-1,33266,0,0.0,17144.1,-0.98,0.0,17144.1,-0.98
1827,-1,8185,0,0.0,16969.66,-0.98,0.0,16969.66,-0.98
1828,-1,8918,0,0.0,16665.49,-0.98,0.0,16665.49,-0.98
1829,-1,24714,0,0.0,16798.46,-0.98,0.0,16798.46,-0.98
1830,-1,23722,0,0.0,16856.82,-0.98,0.0,16856.82,-0.98
1831,-1,16623,0,0.0,16978.39,-0.98,0.0,16978.39,-0.98
1832,-1,14284,0,0.0,17061.22,-0.98,0.0,17061.22,-0.98
1833,-1,4057,0,0.0,17064.87,-0.98,0.0,17064.87,-0.98
1834,-1,26682,0,0.0,17029.02,-0.98,0.0,17029.02,-0.98
1835,-1,26140,0,0.0,17147.13,-0.98,0.0,17147.13,-0.98
1836,-1,11835,0,0.0,17100.7,-0.98,0.0,17100.7,-0.98
1837,-1,10060,0,0.0,16931.37,-0.98,0.0,16931.37,-0.98
1838,-1,3353,0,0.0,16886.35,-0.98,0.0,16886.35,-0.98
1839,-1,22967,0,0.0,17102.03,-0.98,0.0,17102.03,-0.98
1840,-1,5941,0,0.0,16898.73,-0.98,0.0,16898.73,-0.98
1841,-1,1926,0,0.0,16830.82,-0.98,0.0,16830.82,-0.98
1842,-1,14289,0,0.0,16800.92,-0.98,0.0,16800.92,-0.98
1843,-1,17884,0,0.0,16899.55,-0.98,0.0,16899.55,-0.98
1844,-1,19309,0,0.0,16687.6,-0.98,0.0,16687.6,-0.98
1845,-1,16430,0,0.0,16813.08,-0.98,0.0,16813.08,-0.98
1846,-1,25936,0,0.0,17022.29,-0.98,0.0,17022.29,-0.98
1847,-1,19783,0,0.0,17133.82,-0.98,0.0,17133.82,-0.98
1848,-1,26521,0,0.0,17280.57,-0.98,0.0,17280.57,-0.98
1849,-1,28930,0,0.0,17514.03,-0.98,0.0,17514.03,-0.98
1850,-1,13346,0,0.0,17322.73,-0.98,0.0,17322.73,-0.98
1851,-1,4443,0,0.0,17204.96,-0.98,0.0,17204.96,-0.98
1852,-1,12352,0,0.0,17307.92,-0.98,0.0,17307.92,-0.98
1853,-1,33412,0,0.0,17424.2,-0.98,0.0,17424.2,-0.98
1854,-1,6076,0,0.0,17245.22,-0.98,0.0,17245.22,-0.98
1855,-1,17775,0,0.0,16922.97,-0.99,0.0,16922.97,-0.99
1856,-1,17191,0,0.0,16635.69,-0.99,0.0,16635.69,-0.99
1857,-1,13064,0,0.0,16266.33,-1.0,0.0,16266.33,-1.0
1858,0,50000,0,0.0,16715.3,-0.99,0.0,16715.3,-0.99
1859,-1,27155,0,0.0,16781.43,-0.99,0.0,16781.43,-0.99
1860,-1,20399,0,0.0,16841.48,-0.99,0.0,16841.48,-0.99
1861,-1,4189,0,0.0,16726.51,-0.99,0.0,16726.51,-0.99
1862,-1,11458,0,0.0,16590.97,-0.99,0.0,16590.97,-0.99
1863,-1,14420,0,0.0,16604.11,-0.99,0.0,16604.11,-0.99
1864,-1,6916,0,0.0,16629.25,-0.99,0.0,16629.25,-0.99
1865,-1,11463,0,0.0,16627.35,-0.99,0.0,16627.35,-0.99
1866,-1,14870,0,0.0,16731.39,-0.99,0.0,16731.39,-0.99
1867,-1,8392,0,0.0,16801.72,-0.99,0.0,16801.72,-0.99
1868,-1,28945,0,0.0,16815.14,-0.99,0.0,16815.14,-0.99
1869,-1,28414,0,0.0,16818.43,-0.99,0.0,16818.43,-0.99
1870,-1,13472,0,0.0,16616.14,-0.99,0.0,16616.14,-0.99
1871,-1,12390,0,0.0,16260.35,-0.99,0.0,16260.35,-0.99
1872,-1,25316,0,0.0,16437.12,-0.99,0.0,16437.12,-0.99
1873,-1,15384,0,0.0,16420.38,-0.99,0.0,16420.38,-0.99
1874,-1,14433,0,0.0,16492.1,-0.99,0.0,16492.1,-0.99
1875,-1,20905,0,0.0,16462.01,-0.99,0.0,16462.01,-0.99
1876,-1,3589,0,0.0,16386.93,-0.99,0.0,16386.93,-0.99
1877,-1,45451,0,0.0,16693.38,-0.99,0.0,16693.38,-0.99
1878,-1,20611,0,0.0,16838.6,-0.99,0.0,16838.6,-0.99
1879,0,50000,0,0.0,17148.03,-0.98,0.0,17148.03,-0.98
1880,-1,10014,0,0.0,17210.1,-0.98,0.0,17210.1,-0.98
1881,-1,37861,0,0.0,17348.0,-0.98,0.0,17348.0,-0.98
1882,-1,6691,0,0.0,17299.21,-0.98,0.0,17299.21,-0.98
1883,-1,5784,0,0.0,17275.43,-0.98,0.0,17275.43,-0.98
1884,-1,21188,0,0.0,17048.01,-0.98,0.0,17048.01,-0.98
1885,-1,8298,0,0.0,17086.82,-0.98,0.0,17086.82,-0.98
1886,-1,7980,0,0.0,16992.34,-0.98,0.0,16992.34,-0.98
1887,0,50000,0,0.0,17407.7,-0.97,0.0,17407.7,-0.97
1888,-1,23593,0,0.0,17632.43,-0.97,0.0,17632.43,-0.97
1889,-1,31296,0,0.0,17886.47,-0.97,0.0,17886.47,-0.97
1890,-1,18756,0,0.0,17732.8,-0.97,0.0,17732.8,-0.97
1891,-1,8089,0,0.0,17726.53,-0.97,0.0,17726.53,-0.97
1892,-1,33390,0,0.0,17819.29,-0.97,0.0,17819.29,-0.97
1893,-1,37200,0,0.0,18110.7,-0.97,0.0,18110.7,-0.97
1894,-1,24118,0,0.0,18321.85,-0.97,0.0,18321.85,-0.97
1895,-1,13238,0,0.0,18382.56,-0.97,0.0,18382.56,-0.97
1896,-1,3095,0,0.0,18269.44,-0.97,0.0,18269.44,-0.97
1897,-1,3689,0,0.0,18287.67,-0.97,0.0,18287.67,-0.97
1898,-1,12835,0,0.0,17996.88,-0.97,0.0,17996.88,-0.97
1899,-1,16079,0,0.0,18032.86,-0.97,0.0,18032.86,-0.97
1900,-1,13025,0,0.0,18001.98,-0.97,0.0,18001.98,-0.97
1901,-1,15327,0,0.0,18042.23,-0.97,0.0,18042.23,-0.97
1902,-1,17989,0,0.0,18205.29,-0.97,0.0,18205.29,-0.97
1903,-1,26736,0,0.0,18356.32,-0.97,0.0,18356.32,-0.97
1904,-1,33712,0,0.0,18595.48,-0.97,0.0,18595.48,-0.97
1905,-1,10293,0,0.0,18489.46,-0.97,0.0,18489.46,-0.97
1906,-1,15695,0,0.0,18581.21,-0.97,0.0,18581.21,-0.97
1907,-1,7340,0,0.0,18385.89,-0.97,0.0,18385.89,-0.97
1908,-1,25976,0,0.0,18247.07,-0.97,0.0,18247.07,-0.97
1909,-1,42224,0,0.0,18609.35,-0.97,0.0,18609.35,-0.97
1910,-1,25706,0,0.0,18855.22,-0.97,0.0,18855.22,-0.97
1911,-1,7937,0,0.0,18814.67,-0.97,0.0,18814.67,-0.97
1912,-1,13947,0,0.0,18873.1,-0.97,0.0,18873.1,-0.97
1913,-1,6461,0,0.0,18776.56,-0.97,0.0,18776.56,-0.97
1914,-1,30611,0,0.0,18922.94,-0.97,0.0,18922.94,-0.97
1915,-1,18702,0,0.0,18794.83,-0.97,0.0,18794.83,-0.97
1916,-1,32789,0,0.0,18884.23,-0.97,0.0,18884.23,-0.97
1917,0,50000,0,0.0,18948.35,-0.96,0.0,18948.35,-0.96
1918,-1,9267,0,0.0,18911.96,-0.96,0.0,18911.96,-0.96
1919,-1,12943,0,0.0,18964.99,-0.96,0.0,18964.99,-0.96
1920,-1,19723,0,0.0,19057.13,-0.96,0.0,19057.13,-0.96
1921,-1,30410,0,0.0,19184.37,-0.96,0.0,19184.37,-0.96
1922,-1,6786,0,0.0,19163.11,-0.96,0.0,19163.11,-0.96
1923,-1,28615,0,0.0,19057.52,-0.96,0.0,19057.52,-0.96
1924,-1,25517,0,0.0,19044.83,-0.96,0.0,19044.83,-0.96
1925,-1,13743,0,0.0,18922.54,-0.96,0.0,18922.54,-0.96
1926,-1,15129,0,0.0,18741.17,-0.96,0.0,18741.17,-0.96
1927,-1,34032,0,0.0,18999.64,-0.96,0.0,18999.64,-0.96
1928,-1,29268,0,0.0,19203.14,-0.96,0.0,19203.14,-0.96
1929,-1,8675,0,0.0,19042.75,-0.96,0.0,19042.75,-0.96
1930,-1,5918,0,0.0,18864.71,-0.96,0.0,18864.71,-0.96
1931,-1,25319,0,0.0,18951.67,-0.96,0.0,18951.67,-0.96
1932,0,50000,0,0.0,19308.83,-0.95,0.0,19308.83,-0.95
1933,-1,13603,0,0.0,19404.29,-0.95,0.0,19404.29,-0.95
1934,-1,4537,0,0.0,19182.84,-0.95,0.0,19182.84,-0.95
1935,0,50000,0,0.0,19421.44,-0.94,0.0,19421.44,-0.94
1936,-1,11628,0,0.0,19419.37,-0.94,0.0,19419.37,-0.94
1937,-1,5899,0,0.0,19377.76,-0.94,0.0,19377.76,-0.94
1938,-1,23278,0,0.0,19577.01,-0.94,0.0,19577.01,-0.94
1939,-1,6062,0,0.0,19407.96,-0.94,0.0,19407.96,-0.94
1940,-1,5111,0,0.0,19399.66,-0.94,0.0,19399.66,-0.94
1941,-1,17273,0,0.0,19553.13,-0.94,0.0,19553.13,-0.94
1942,-1,22251,0,0.0,19632.75,-0.94,0.0,19632.75,-0.94
1943,-1,38148,0,0.0,19835.39,-0.94,0.0,19835.39,-0.94
1944,0,50000,0,0.0,20142.3,-0.93,0.0,20142.3,-0.93
1945,-1,36809,0,0.0,20346.09,-0.93,0.0,20346.09,-0.93
1946,-1,1648,0,0.0,20103.21,-0.93,0.0,20103.21,-0.93
1947,-1,164,0,0.0,19907.02,-0.93,0.0,19907.02,-0.93
1948,-1,23231,0,0.0,19874.12,-0.93,0.0,19874.12,-0.93
1949,0,50000,0,0.0,20084.82,-0.92,0.0,20084.82,-0.92
1950,-1,4970,0,0.0,20001.06,-0.92,0.0,20001.06,-0.92
1951,0,50000,0,0.0,20456.63,-0.91,0.0,20456.63,-0.91
1952,-1,25145,0,0.0,20584.56,-0.91,0.0,20584.56,-0.91
1953,-1,24217,0,0.0,20492.61,-0.91,0.0,20492.61,-0.91
1954,-1,8317,0,0.0,20515.02,-0.91,0.0,20515.02,-0.91
1955,-1,15121,0,0.0,20488.48,-0.91,0.0,20488.48,-0.91
1956,-1,26743,0,0.0,20584.0,-0.91,0.0,20584.0,-0.91
1957,-1,7454,0,0.0,20527.9,-0.91,0.0,20527.9,-0.91
1958,-1,4729,0,0.0,20075.19,-0.92,0.0,20075.19,-0.92
1959,-1,24775,0,0.0,20051.39,-0.92,0.0,20051.39,-0.92
1960,-1,1382,0,0.0,19861.22,-0.92,0.0,19861.22,-0.92
1961,-1,5679,0,0.0,19876.12,-0.92,0.0,19876.12,-0.92
1962,-1,15395,0,0.0,19915.49,-0.92,0.0,19915.49,-0.92
1963,-1,14898,0,0.0,19920.27,-0.92,0.0,19920.27,-0.92
1964,-1,11085,0,0.0,19961.96,-0.92,0.0,19961.96,-0.92
1965,-1,30744,0,0.0,20154.77,-0.92,0.0,20154.77,-0.92
1966,-1,4464,0,0.0,20050.71,-0.92,0.0,20050.71,-0.92
1967,-1,12332,0,0.0,20090.11,-0.92,0.0,20090.11,-0.92
1968,-1,15909,0,0.0,19959.75,-0.92,0.0,19959.75,-0.92
1969,-1,11724,0,0.0,19792.85,-0.92,0.0,19792.85,-0.92
1970,-1,42074,0,0.0,20078.87,-0.92,0.0,20078.87,-0.92
1971,-1,23053,0,0.0,20185.5,-0.92,0.0,20185.5,-0.92
1972,-1,28799,0,0.0,20220.33,-0.92,0.0,20220.33,-0.92
1973,-1,1815,0,0.0,20084.64,-0.92,0.0,20084.64,-0.92
1974,-1,42182,0,0.0,20362.13,-0.92,0.0,20362.13,-0.92
1975,-1,11773,0,0.0,20270.81,-0.92,0.0,20270.81,-0.92
1976,-1,8209,0,0.0,20317.01,-0.92,0.0,20317.01,-0.92
1977,-1,6844,0,0.0,19930.94,-0.92,0.0,19930.94,-0.92
1978,-1,7216,0,0.0,19796.99,-0.92,0.0,19796.99,-0.92
1979,-1,6729,0,0.0,19364.28,-0.93,0.0,19364.28,-0.93
1980,-1,16595,0,0.0,19430.09,-0.93,0.0,19430.09,-0.93
1981,-1,6650,0,0.0,19117.98,-0.93,0.0,19117.98,-0.93
1982,-1,7924,0,0.0,19130.31,-0.93,0.0,19130.31,-0.93
1983,-1,6462,0,0.0,19137.09,-0.93,0.0,19137.09,-0.93
1984,-1,24947,0,0.0,19174.68,-0.93,0.0,19174.68,-0.93
1985,-1,33123,0,0.0,19422.93,-0.93,0.0,19422.93,-0.93
1986,0,50000,0,0.0,19843.13,-0.92,0.0,19843.13,-0.92
1987,-1,3928,0,0.0,19382.41,-0.93,0.0,19382.41,-0.93
1988,-1,48645,0,0.0,19632.93,-0.93,0.0,19632.93,-0.93
1989,-1,1476,0,0.0,19334.73,-0.93,0.0,19334.73,-0.93
1990,0,50000,0,0.0,19647.17,-0.92,0.0,19647.17,-0.92
1991,-1,48927,0,0.0,20055.55,-0.92,0.0,20055.55,-0.92
1992,-1,25343,0,0.0,19975.08,-0.92,0.0,19975.08,-0.92
1993,-1,10082,0,0.0,19703.9,-0.92,0.0,19703.9,-0.92
1994,-1,20991,0,0.0,19672.63,-0.92,0.0,19672.63,-0.92
1995,-1,17612,0,0.0,19716.37,-0.92,0.0,19716.37,-0.92
1996,-1,39101,0,0.0,20076.43,-0.92,0.0,20076.43,-0.92
1997,-1,17035,0,0.0,20209.89,-0.92,0.0,20209.89,-0.92
1998,-1,33288,0,0.0,20414.42,-0.92,0.0,20414.42,-0.92
1999,-1,42632,0,0.0,20679.95,-0.92,0.0,20679.95,-0.92
2000,-1,7237,0,0.0,20622.07,-0.92,0.0,20622.07,-0.92
2001,-1,10531,0,0.0,20574.11,-0.92,0.0,20574.11,-0.92
2002,-1,13858,0,0.0,20532.8,-0.92,0.0,20532.8,-0.92
2003,-1,17595,0,0.0,20441.39,-0.92,0.0,20441.39,-0.92
2004,-1,14588,0,0.0,20250.15,-0.92,0.0,20250.15,-0.92
2005,-1,20499,0,0.0,20352.21,-0.92,0.0,20352.21,-0.92
2006,-1,40470,0,0.0,20599.96,-0.92,0.0,20599.96,-0.92
2007,-1,13431,0,0.0,20660.87,-0.92,0.0,20660.87,-0.92
2008,-1,4304,0,0.0,20444.15,-0.92,0.0,20444.15,-0.92
2009,-1,17101,0,0.0,20192.92,-0.92,0.0,20192.92,-0.92
2010,-1,17157,0,0.0,20107.43,-0.92,0.0,20107.43,-0.92
2011,-1,10271,0,0.0,20130.77,-0.92,0.0,20130.77,-0.92
2012,-1,11777,0,0.0,20109.07,-0.92,0.0,20109.07,-0.92
2013,-1,14490,0,0.0,20189.36,-0.92,0.0,20189.36,-0.92
2014,-1,27682,0,0.0,20160.07,-0.92,0.0,20160.07,-0.92
2015,-1,19346,0,0.0,20166.51,-0.92,0.0,20166.51,-0.92
2016,-1,11636,0,0.0,19954.98,-0.92,0.0,19954.98,-0.92
2017,0,50000,0,0.0,19954.98,-0.92,0.0,19954.98,-0.92
2018,0,50000,0,0.0,20362.31,-0.91,0.0,20362.31,-0.91
2019,-1,10459,0,0.0,20337.47,-0.91,0.0,20337.47,-0.91
2020,-1,38419,0,0.0,20524.43,-0.91,0.0,20524.43,-0.91
2021,-1,8628,0,0.0,20306.61,-0.91,0.0,20306.61,-0.91
2022,0,50000,0,0.0,20738.75,-0.9,0.0,20738.75,-0.9
2023,-1,19066,0,0.0,20643.26,-0.9,0.0,20643.26,-0.9
2024,-1,2360,0,0.0,20411.69,-0.9,0.0,20411.69,-0.9
2025,-1,43979,0,0.0,20714.05,-0.9,0.0,20714.05,-0.9
2026,-1,10625,0,0.0,20669.01,-0.9,0.0,20669.01,-0.9
2027,-1,28532,0,0.0,20614.01,-0.9,0.0,20614.01,-0.9
2028,-1,7577,0,0.0,20397.1,-0.9,0.0,20397.1,-0.9
2029,0,50000,0,0.0,20810.35,-0.89,0.0,20810.35,-0.89
2030,-1,15666,0,0.0,20907.83,-0.89,0.0,20907.83,-0.89
2031,-1,1787,0,0.0,20672.51,-0.89,0.0,20672.51,-0.89
2032,-1,13741,0,0.0,20309.92,-0.9,0.0,20309.92,-0.9
2033,-1,26410,0,0.0,20437.99,-0.9,0.0,20437.99,-0.9
2034,-1,22934,0,0.0,20621.96,-0.9,0.0,20621.96,-0.9
2035,-1,11939,0,0.0,20241.35,-0.91,0.0,20241.35,-0.91
2036,0,50000,0,0.0,20625.07,-0.9,0.0,20625.07,-0.9
2037,-1,39034,0,0.0,20956.42,-0.9,0.0,20956.42,-0.9
2038,-1,7399,0,0.0,20797.63,-0.9,0.0,20797.63,-0.9
2039,0,50000,0,0.0,21237.01,-0.89,0.0,21237.01,-0.89
2040,-1,36833,0,0.0,21554.23,-0.89,0.0,21554.23,-0.89
2041,-1,9748,0,0.0,21478.98,-0.89,0.0,21478.98,-0.89
2042,-1,22686,0,0.0,21483.33,-0.89,0.0,21483.33,-0.89
2043,-1,31407,0,0.0,21415.92,-0.89,0.0,21415.92,-0.89
2044,-1,21481,0,0.0,21130.73,-0.9,0.0,21130.73,-0.9
2045,-1,9310,0,0.0,20855.74,-0.9,0.0,20855.74,-0.9
2046,-1,8365,0,0.0,20922.91,-0.9,0.0,20922.91,-0.9
2047,-1,9571,0,0.0,21016.98,-0.9,0.0,21016.98,-0.9
2048,-1,37009,0,0.0,21154.76,-0.9,0.0,21154.76,-0.9
2049,-1,13763,0,0.0,20792.39,-0.91,0.0,20792.39,-0.91
2050,-1,7797,0,0.0,20820.66,-0.91,0.0,20820.66,-0.91
2051,-1,21634,0,0.0,20537.0,-0.92,0.0,20537.0,-0.92
2052,-1,11199,0,0.0,20397.54,-0.92,0.0,20397.54,-0.92
2053,-1,27748,0,0.0,20432.85,-0.92,0.0,20432.85,-0.92
2054,-1,6476,0,0.0,20414.44,-0.92,0.0,20414.44,-0.92
2055,-1,11629,0,0.0,20379.52,-0.92,0.0,20379.52,-0.92
2056,-1,16393,0,0.0,20276.02,-0.92,0.0,20276.02,-0.92
2057,-1,33316,0,0.0,20534.64,-0.92,0.0,20534.64,-0.92
2058,-1,34193,0,0.0,20829.28,-0.92,0.0,20829.28,-0.92
2059,-1,17768,0,0.0,20759.21,-0.92,0.0,20759.21,-0.92
