,FVMC_Rewards1,FVMC_noSteps1,FVMC_Accuracy1,Moving_Average_Accuracy1,Moving_Average_Step1,Moving_Average_Reward1,Overall_Accuracy,Overall_Steps,MC Overall_Reward
7025,-1,7,0,0.91,5.26,0.82,0.91,5.26,0.82
7026,1,5,1,0.91,5.26,0.82,0.91,5.26,0.82
7027,1,5,1,0.91,5.24,0.82,0.91,5.24,0.82
7028,1,5,1,0.91,5.22,0.82,0.91,5.22,0.82
7029,1,5,1,0.91,5.2,0.82,0.91,5.2,0.82
7030,1,7,1,0.91,5.22,0.82,0.91,5.22,0.82
7031,1,5,1,0.91,5.22,0.82,0.91,5.22,0.82
7032,-1,1,0,0.9,5.18,0.8,0.9,5.18,0.8
7033,1,10,1,0.91,5.27,0.82,0.91,5.27,0.82
7034,1,5,1,0.91,5.27,0.82,0.91,5.27,0.82
7035,1,9,1,0.91,5.3,0.82,0.91,5.3,0.82
7036,1,5,1,0.91,5.3,0.82,0.91,5.3,0.82
7037,1,5,1,0.91,5.3,0.82,0.91,5.3,0.82
7038,1,6,1,0.91,5.29,0.82,0.91,5.29,0.82
7039,1,7,1,0.91,5.31,0.82,0.91,5.31,0.82
7040,-1,3,0,0.9,5.27,0.8,0.9,5.27,0.8
7041,1,7,1,0.9,5.29,0.8,0.9,5.29,0.8
7042,1,5,1,0.9,5.29,0.8,0.9,5.29,0.8
7043,1,5,1,0.9,5.29,0.8,0.9,5.29,0.8
7044,1,5,1,0.9,5.28,0.8,0.9,5.28,0.8
7045,1,5,1,0.9,5.28,0.8,0.9,5.28,0.8
7046,-1,3,0,0.89,5.26,0.78,0.89,5.26,0.78
7047,1,5,1,0.89,5.26,0.78,0.89,5.26,0.78
7048,1,6,1,0.89,5.26,0.78,0.89,5.26,0.78
7049,1,5,1,0.89,5.26,0.78,0.89,5.26,0.78
7050,-1,4,0,0.88,5.23,0.76,0.88,5.23,0.76
7051,1,6,1,0.88,5.24,0.76,0.88,5.24,0.76
7052,1,9,1,0.88,5.28,0.76,0.88,5.28,0.76
7053,1,5,1,0.88,5.28,0.76,0.88,5.28,0.76
7054,-1,3,0,0.87,5.26,0.74,0.87,5.26,0.74
7055,1,5,1,0.87,5.24,0.74,0.87,5.24,0.74
7056,1,7,1,0.87,5.25,0.74,0.87,5.25,0.74
7057,1,5,1,0.88,5.29,0.76,0.88,5.29,0.76
7058,1,5,1,0.88,5.29,0.76,0.88,5.29,0.76
7059,1,5,1,0.88,5.27,0.76,0.88,5.27,0.76
7060,1,5,1,0.88,5.27,0.76,0.88,5.27,0.76
7061,1,7,1,0.88,5.29,0.76,0.88,5.29,0.76
7062,1,5,1,0.88,5.29,0.76,0.88,5.29,0.76
7063,1,5,1,0.88,5.28,0.76,0.88,5.28,0.76
7064,1,5,1,0.88,5.26,0.76,0.88,5.26,0.76
7065,1,5,1,0.88,5.25,0.76,0.88,5.25,0.76
7066,1,5,1,0.89,5.29,0.78,0.89,5.29,0.78
7067,1,5,1,0.89,5.29,0.78,0.89,5.29,0.78
7068,1,5,1,0.89,5.29,0.78,0.89,5.29,0.78
7069,1,6,1,0.89,5.3,0.78,0.89,5.3,0.78
7070,1,5,1,0.89,5.3,0.78,0.89,5.3,0.78
7071,1,5,1,0.89,5.3,0.78,0.89,5.3,0.78
7072,-1,5,0,0.88,5.28,0.76,0.88,5.28,0.76
7073,1,5,1,0.89,5.32,0.78,0.89,5.32,0.78
7074,1,5,1,0.89,5.32,0.78,0.89,5.32,0.78
7075,1,5,1,0.89,5.31,0.78,0.89,5.31,0.78
7076,1,10,1,0.9,5.37,0.8,0.9,5.37,0.8
7077,1,7,1,0.9,5.39,0.8,0.9,5.39,0.8
7078,1,7,1,0.9,5.41,0.8,0.9,5.41,0.8
7079,1,5,1,0.9,5.41,0.8,0.9,5.41,0.8
7080,1,5,1,0.9,5.41,0.8,0.9,5.41,0.8
7081,1,7,1,0.9,5.43,0.8,0.9,5.43,0.8
7082,-1,2,0,0.89,5.4,0.78,0.89,5.4,0.78
7083,1,5,1,0.9,5.4,0.8,0.9,5.4,0.8
7084,1,5,1,0.9,5.4,0.8,0.9,5.4,0.8
7085,1,5,1,0.9,5.4,0.8,0.9,5.4,0.8
7086,1,5,1,0.9,5.4,0.8,0.9,5.4,0.8
7087,1,5,1,0.9,5.4,0.8,0.9,5.4,0.8
7088,1,7,1,0.9,5.42,0.8,0.9,5.42,0.8
7089,1,6,1,0.9,5.42,0.8,0.9,5.42,0.8
7090,1,5,1,0.9,5.42,0.8,0.9,5.42,0.8
7091,1,6,1,0.9,5.43,0.8,0.9,5.43,0.8
7092,1,7,1,0.9,5.45,0.8,0.9,5.45,0.8
7093,1,5,1,0.9,5.45,0.8,0.9,5.45,0.8
7094,-1,3,0,0.89,5.42,0.78,0.89,5.42,0.78
7095,-1,3,0,0.88,5.39,0.76,0.88,5.39,0.76
7096,1,7,1,0.88,5.41,0.76,0.88,5.41,0.76
7097,1,5,1,0.88,5.41,0.76,0.88,5.41,0.76
7098,-1,1,0,0.87,5.37,0.74,0.87,5.37,0.74
7099,1,7,1,0.87,5.37,0.74,0.87,5.37,0.74
7100,1,6,1,0.87,5.38,0.74,0.87,5.38,0.74
7101,-1,4,0,0.86,5.35,0.72,0.86,5.35,0.72
7102,1,5,1,0.86,5.35,0.72,0.86,5.35,0.72
7103,1,5,1,0.86,5.35,0.72,0.86,5.35,0.72
7104,-1,2,0,0.85,5.32,0.7,0.85,5.32,0.7
7105,1,5,1,0.85,5.28,0.7,0.85,5.28,0.7
7106,1,5,1,0.85,5.27,0.7,0.85,5.27,0.7
7107,1,5,1,0.85,5.25,0.7,0.85,5.25,0.7
7108,1,5,1,0.85,5.25,0.7,0.85,5.25,0.7
7109,1,5,1,0.86,5.29,0.72,0.86,5.29,0.72
7110,1,5,1,0.86,5.28,0.72,0.86,5.28,0.72
7111,1,5,1,0.86,5.27,0.72,0.86,5.27,0.72
7112,1,6,1,0.87,5.31,0.74,0.87,5.31,0.74
7113,1,5,1,0.87,5.31,0.74,0.87,5.31,0.74
7114,1,5,1,0.87,5.31,0.74,0.87,5.31,0.74
7115,1,5,1,0.87,5.31,0.74,0.87,5.31,0.74
7116,1,5,1,0.87,5.31,0.74,0.87,5.31,0.74
7117,1,5,1,0.87,5.31,0.74,0.87,5.31,0.74
7118,1,5,1,0.87,5.31,0.74,0.87,5.31,0.74
7119,1,5,1,0.87,5.31,0.74,0.87,5.31,0.74
7120,1,5,1,0.87,5.31,0.74,0.87,5.31,0.74
7121,1,5,1,0.87,5.3,0.74,0.87,5.3,0.74
7122,1,5,1,0.87,5.28,0.74,0.87,5.28,0.74
7123,1,5,1,0.87,5.26,0.74,0.87,5.26,0.74
7124,1,5,1,0.87,5.26,0.74,0.87,5.26,0.74
7125,1,5,1,0.88,5.24,0.76,0.88,5.24,0.76
7126,1,6,1,0.88,5.25,0.76,0.88,5.25,0.76
7127,1,5,1,0.88,5.25,0.76,0.88,5.25,0.76
7128,1,9,1,0.88,5.29,0.76,0.88,5.29,0.76
7129,1,6,1,0.88,5.3,0.76,0.88,5.3,0.76
7130,1,5,1,0.88,5.28,0.76,0.88,5.28,0.76
7131,-1,2,0,0.87,5.25,0.74,0.87,5.25,0.74
7132,1,5,1,0.88,5.29,0.76,0.88,5.29,0.76
7133,1,5,1,0.88,5.24,0.76,0.88,5.24,0.76
7134,1,6,1,0.88,5.25,0.76,0.88,5.25,0.76
7135,1,5,1,0.88,5.21,0.76,0.88,5.21,0.76
7136,1,5,1,0.88,5.21,0.76,0.88,5.21,0.76
7137,1,5,1,0.88,5.21,0.76,0.88,5.21,0.76
7138,1,5,1,0.88,5.2,0.76,0.88,5.2,0.76
7139,1,7,1,0.88,5.2,0.76,0.88,5.2,0.76
7140,1,5,1,0.89,5.22,0.78,0.89,5.22,0.78
7141,1,6,1,0.89,5.21,0.78,0.89,5.21,0.78
7142,1,5,1,0.89,5.21,0.78,0.89,5.21,0.78
7143,1,7,1,0.89,5.23,0.78,0.89,5.23,0.78
7144,1,5,1,0.89,5.23,0.78,0.89,5.23,0.78
7145,1,5,1,0.89,5.23,0.78,0.89,5.23,0.78
7146,1,5,1,0.9,5.25,0.8,0.9,5.25,0.8
7147,-1,1,0,0.89,5.21,0.78,0.89,5.21,0.78
7148,1,8,1,0.89,5.23,0.78,0.89,5.23,0.78
7149,1,5,1,0.89,5.23,0.78,0.89,5.23,0.78
7150,1,6,1,0.9,5.25,0.8,0.9,5.25,0.8
7151,1,7,1,0.9,5.26,0.8,0.9,5.26,0.8
7152,1,7,1,0.9,5.24,0.8,0.9,5.24,0.8
7153,1,5,1,0.9,5.24,0.8,0.9,5.24,0.8
7154,1,5,1,0.91,5.26,0.82,0.91,5.26,0.82
7155,1,5,1,0.91,5.26,0.82,0.91,5.26,0.82
7156,1,5,1,0.91,5.24,0.82,0.91,5.24,0.82
7157,1,5,1,0.91,5.24,0.82,0.91,5.24,0.82
7158,1,6,1,0.91,5.25,0.82,0.91,5.25,0.82
7159,1,8,1,0.91,5.28,0.82,0.91,5.28,0.82
7160,1,5,1,0.91,5.28,0.82,0.91,5.28,0.82
7161,1,6,1,0.91,5.27,0.82,0.91,5.27,0.82
7162,1,5,1,0.91,5.27,0.82,0.91,5.27,0.82
7163,1,5,1,0.91,5.27,0.82,0.91,5.27,0.82
7164,1,5,1,0.91,5.27,0.82,0.91,5.27,0.82
7165,1,5,1,0.91,5.27,0.82,0.91,5.27,0.82
7166,1,5,1,0.91,5.27,0.82,0.91,5.27,0.82
7167,-1,1,0,0.9,5.23,0.8,0.9,5.23,0.8
7168,-1,1,0,0.89,5.19,0.78,0.89,5.19,0.78
7169,-1,4,0,0.88,5.17,0.76,0.88,5.17,0.76
7170,1,5,1,0.88,5.17,0.76,0.88,5.17,0.76
7171,1,5,1,0.88,5.17,0.76,0.88,5.17,0.76
7172,1,5,1,0.89,5.17,0.78,0.89,5.17,0.78
7173,1,9,1,0.89,5.21,0.78,0.89,5.21,0.78
7174,1,5,1,0.89,5.21,0.78,0.89,5.21,0.78
7175,1,5,1,0.89,5.21,0.78,0.89,5.21,0.78
7176,1,5,1,0.89,5.16,0.78,0.89,5.16,0.78
7177,1,5,1,0.89,5.14,0.78,0.89,5.14,0.78
7178,1,5,1,0.89,5.12,0.78,0.89,5.12,0.78
7179,1,5,1,0.89,5.12,0.78,0.89,5.12,0.78
7180,1,5,1,0.89,5.12,0.78,0.89,5.12,0.78
7181,1,5,1,0.89,5.1,0.78,0.89,5.1,0.78
7182,1,5,1,0.9,5.13,0.8,0.9,5.13,0.8
7183,1,7,1,0.9,5.15,0.8,0.9,5.15,0.8
7184,1,5,1,0.9,5.15,0.8,0.9,5.15,0.8
7185,1,5,1,0.9,5.15,0.8,0.9,5.15,0.8
7186,1,5,1,0.9,5.15,0.8,0.9,5.15,0.8
7187,1,7,1,0.9,5.17,0.8,0.9,5.17,0.8
7188,-1,2,0,0.89,5.12,0.78,0.89,5.12,0.78
7189,1,5,1,0.89,5.11,0.78,0.89,5.11,0.78
7190,1,6,1,0.89,5.12,0.78,0.89,5.12,0.78
7191,1,5,1,0.89,5.11,0.78,0.89,5.11,0.78
7192,1,5,1,0.89,5.09,0.78,0.89,5.09,0.78
7193,1,5,1,0.89,5.09,0.78,0.89,5.09,0.78
7194,1,5,1,0.9,5.11,0.8,0.9,5.11,0.8
7195,1,5,1,0.91,5.13,0.82,0.91,5.13,0.82
7196,1,7,1,0.91,5.13,0.82,0.91,5.13,0.82
7197,1,5,1,0.91,5.13,0.82,0.91,5.13,0.82
7198,1,6,1,0.92,5.18,0.84,0.92,5.18,0.84
7199,1,5,1,0.92,5.16,0.84,0.92,5.16,0.84
7200,-1,3,0,0.91,5.13,0.82,0.91,5.13,0.82
7201,1,5,1,0.92,5.14,0.84,0.92,5.14,0.84
7202,1,5,1,0.92,5.14,0.84,0.92,5.14,0.84
7203,-1,3,0,0.91,5.12,0.82,0.91,5.12,0.82
7204,1,5,1,0.92,5.15,0.84,0.92,5.15,0.84
7205,1,5,1,0.92,5.15,0.84,0.92,5.15,0.84
7206,1,7,1,0.92,5.17,0.84,0.92,5.17,0.84
7207,1,5,1,0.92,5.17,0.84,0.92,5.17,0.84
7208,1,5,1,0.92,5.17,0.84,0.92,5.17,0.84
7209,-1,4,0,0.91,5.16,0.82,0.91,5.16,0.82
7210,1,7,1,0.91,5.18,0.82,0.91,5.18,0.82
7211,1,5,1,0.91,5.18,0.82,0.91,5.18,0.82
7212,1,5,1,0.91,5.17,0.82,0.91,5.17,0.82
7213,1,5,1,0.91,5.17,0.82,0.91,5.17,0.82
7214,1,5,1,0.91,5.17,0.82,0.91,5.17,0.82
7215,1,9,1,0.91,5.21,0.82,0.91,5.21,0.82
7216,1,10,1,0.91,5.26,0.82,0.91,5.26,0.82
7217,1,7,1,0.91,5.28,0.82,0.91,5.28,0.82
7218,1,5,1,0.91,5.28,0.82,0.91,5.28,0.82
7219,-1,3,0,0.9,5.26,0.8,0.9,5.26,0.8
7220,1,5,1,0.9,5.26,0.8,0.9,5.26,0.8
7221,1,5,1,0.9,5.26,0.8,0.9,5.26,0.8
7222,1,7,1,0.9,5.28,0.8,0.9,5.28,0.8
7223,-1,4,0,0.89,5.27,0.78,0.89,5.27,0.78
7224,-1,4,0,0.88,5.26,0.76,0.88,5.26,0.76
7225,1,5,1,0.88,5.26,0.76,0.88,5.26,0.76
7226,1,6,1,0.88,5.26,0.76,0.88,5.26,0.76
7227,1,5,1,0.88,5.26,0.76,0.88,5.26,0.76
7228,1,8,1,0.88,5.25,0.76,0.88,5.25,0.76
7229,1,5,1,0.88,5.24,0.76,0.88,5.24,0.76
7230,-1,1,0,0.87,5.2,0.74,0.87,5.2,0.74
7231,1,7,1,0.88,5.25,0.76,0.88,5.25,0.76
7232,1,5,1,0.88,5.25,0.76,0.88,5.25,0.76
7233,1,6,1,0.88,5.26,0.76,0.88,5.26,0.76
7234,-1,3,0,0.87,5.23,0.74,0.87,5.23,0.74
7235,1,7,1,0.87,5.25,0.74,0.87,5.25,0.74
7236,1,5,1,0.87,5.25,0.74,0.87,5.25,0.74
7237,1,5,1,0.87,5.25,0.74,0.87,5.25,0.74
7238,1,6,1,0.87,5.26,0.74,0.87,5.26,0.74
7239,1,5,1,0.87,5.24,0.74,0.87,5.24,0.74
7240,-1,3,0,0.86,5.22,0.72,0.86,5.22,0.72
7241,-1,5,0,0.85,5.21,0.7,0.85,5.21,0.7
7242,1,5,1,0.85,5.21,0.7,0.85,5.21,0.7
7243,1,5,1,0.85,5.19,0.7,0.85,5.19,0.7
7244,1,5,1,0.85,5.19,0.7,0.85,5.19,0.7
7245,1,6,1,0.85,5.2,0.7,0.85,5.2,0.7
7246,1,5,1,0.85,5.2,0.7,0.85,5.2,0.7
7247,1,5,1,0.86,5.24,0.72,0.86,5.24,0.72
7248,1,5,1,0.86,5.21,0.72,0.86,5.21,0.72
7249,1,5,1,0.86,5.21,0.72,0.86,5.21,0.72
7250,1,6,1,0.86,5.21,0.72,0.86,5.21,0.72
7251,1,5,1,0.86,5.19,0.72,0.86,5.19,0.72
7252,1,6,1,0.86,5.18,0.72,0.86,5.18,0.72
7253,1,5,1,0.86,5.18,0.72,0.86,5.18,0.72
7254,1,5,1,0.86,5.18,0.72,0.86,5.18,0.72
7255,1,5,1,0.86,5.18,0.72,0.86,5.18,0.72
7256,1,5,1,0.86,5.18,0.72,0.86,5.18,0.72
7257,1,5,1,0.86,5.18,0.72,0.86,5.18,0.72
7258,1,6,1,0.86,5.18,0.72,0.86,5.18,0.72
7259,-1,4,0,0.85,5.14,0.7,0.85,5.14,0.7
7260,1,5,1,0.85,5.14,0.7,0.85,5.14,0.7
7261,1,5,1,0.85,5.13,0.7,0.85,5.13,0.7
7262,1,5,1,0.85,5.13,0.7,0.85,5.13,0.7
7263,1,6,1,0.85,5.14,0.7,0.85,5.14,0.7
7264,1,5,1,0.85,5.14,0.7,0.85,5.14,0.7
7265,1,5,1,0.85,5.14,0.7,0.85,5.14,0.7
7266,1,7,1,0.85,5.16,0.7,0.85,5.16,0.7
7267,-1,3,0,0.85,5.18,0.7,0.85,5.18,0.7
7268,1,5,1,0.86,5.22,0.72,0.86,5.22,0.72
7269,1,5,1,0.87,5.23,0.74,0.87,5.23,0.74
7270,1,5,1,0.87,5.23,0.74,0.87,5.23,0.74
7271,1,5,1,0.87,5.23,0.74,0.87,5.23,0.74
7272,1,7,1,0.87,5.25,0.74,0.87,5.25,0.74
7273,1,5,1,0.87,5.21,0.74,0.87,5.21,0.74
7274,1,5,1,0.87,5.21,0.74,0.87,5.21,0.74
7275,1,5,1,0.87,5.21,0.74,0.87,5.21,0.74
7276,1,5,1,0.87,5.21,0.74,0.87,5.21,0.74
7277,1,5,1,0.87,5.21,0.74,0.87,5.21,0.74
7278,1,5,1,0.87,5.21,0.74,0.87,5.21,0.74
7279,1,6,1,0.87,5.22,0.74,0.87,5.22,0.74
7280,1,7,1,0.87,5.24,0.74,0.87,5.24,0.74
7281,1,6,1,0.87,5.25,0.74,0.87,5.25,0.74
7282,1,5,1,0.87,5.25,0.74,0.87,5.25,0.74
7283,1,5,1,0.87,5.23,0.74,0.87,5.23,0.74
7284,1,5,1,0.87,5.23,0.74,0.87,5.23,0.74
7285,1,5,1,0.87,5.23,0.74,0.87,5.23,0.74
7286,1,5,1,0.87,5.23,0.74,0.87,5.23,0.74
7287,1,5,1,0.87,5.21,0.74,0.87,5.21,0.74
7288,1,7,1,0.88,5.26,0.76,0.88,5.26,0.76
7289,1,5,1,0.88,5.26,0.76,0.88,5.26,0.76
7290,1,5,1,0.88,5.25,0.76,0.88,5.25,0.76
7291,1,7,1,0.88,5.27,0.76,0.88,5.27,0.76
7292,1,5,1,0.88,5.27,0.76,0.88,5.27,0.76
7293,1,6,1,0.88,5.28,0.76,0.88,5.28,0.76
7294,1,5,1,0.88,5.28,0.76,0.88,5.28,0.76
7295,1,5,1,0.88,5.28,0.76,0.88,5.28,0.76
7296,1,5,1,0.88,5.26,0.76,0.88,5.26,0.76
7297,1,5,1,0.88,5.26,0.76,0.88,5.26,0.76
7298,1,7,1,0.88,5.27,0.76,0.88,5.27,0.76
7299,-1,2,0,0.87,5.24,0.74,0.87,5.24,0.74
7300,1,5,1,0.88,5.26,0.76,0.88,5.26,0.76
7301,1,5,1,0.88,5.26,0.76,0.88,5.26,0.76
7302,1,5,1,0.88,5.26,0.76,0.88,5.26,0.76
7303,1,7,1,0.89,5.3,0.78,0.89,5.3,0.78
7304,1,9,1,0.89,5.34,0.78,0.89,5.34,0.78
7305,1,7,1,0.89,5.36,0.78,0.89,5.36,0.78
7306,1,9,1,0.89,5.38,0.78,0.89,5.38,0.78
7307,1,5,1,0.89,5.38,0.78,0.89,5.38,0.78
7308,1,5,1,0.89,5.38,0.78,0.89,5.38,0.78
7309,1,5,1,0.9,5.39,0.8,0.9,5.39,0.8
7310,1,5,1,0.9,5.37,0.8,0.9,5.37,0.8
7311,1,5,1,0.9,5.37,0.8,0.9,5.37,0.8
7312,1,6,1,0.9,5.38,0.8,0.9,5.38,0.8
7313,1,5,1,0.9,5.38,0.8,0.9,5.38,0.8
7314,1,8,1,0.9,5.41,0.8,0.9,5.41,0.8
7315,1,5,1,0.9,5.37,0.8,0.9,5.37,0.8
7316,1,5,1,0.9,5.32,0.8,0.9,5.32,0.8
7317,1,5,1,0.9,5.3,0.8,0.9,5.3,0.8
7318,1,6,1,0.9,5.31,0.8,0.9,5.31,0.8
7319,1,5,1,0.91,5.33,0.82,0.91,5.33,0.82
7320,-1,4,0,0.9,5.32,0.8,0.9,5.32,0.8
7321,1,5,1,0.9,5.32,0.8,0.9,5.32,0.8
7322,1,5,1,0.9,5.3,0.8,0.9,5.3,0.8
7323,1,5,1,0.91,5.31,0.82,0.91,5.31,0.82
7324,1,5,1,0.92,5.32,0.84,0.92,5.32,0.84
7325,1,5,1,0.92,5.32,0.84,0.92,5.32,0.84
7326,1,5,1,0.92,5.31,0.84,0.92,5.31,0.84
7327,1,6,1,0.92,5.32,0.84,0.92,5.32,0.84
7328,-1,1,0,0.91,5.25,0.82,0.91,5.25,0.82
7329,1,5,1,0.91,5.25,0.82,0.91,5.25,0.82
7330,1,5,1,0.92,5.29,0.84,0.92,5.29,0.84
7331,1,5,1,0.92,5.27,0.84,0.92,5.27,0.84
7332,-1,4,0,0.91,5.26,0.82,0.91,5.26,0.82
7333,-1,2,0,0.9,5.22,0.8,0.9,5.22,0.8
7334,1,7,1,0.91,5.26,0.82,0.91,5.26,0.82
7335,1,5,1,0.91,5.24,0.82,0.91,5.24,0.82
7336,1,7,1,0.91,5.26,0.82,0.91,5.26,0.82
7337,1,7,1,0.91,5.28,0.82,0.91,5.28,0.82
7338,1,7,1,0.91,5.29,0.82,0.91,5.29,0.82
7339,1,7,1,0.91,5.31,0.82,0.91,5.31,0.82
7340,1,7,1,0.92,5.35,0.84,0.92,5.35,0.84
7341,1,5,1,0.93,5.35,0.86,0.93,5.35,0.86
7342,1,5,1,0.93,5.35,0.86,0.93,5.35,0.86
7343,1,5,1,0.93,5.35,0.86,0.93,5.35,0.86
7344,-1,4,0,0.92,5.34,0.84,0.92,5.34,0.84
7345,1,5,1,0.92,5.33,0.84,0.92,5.33,0.84
7346,1,5,1,0.92,5.33,0.84,0.92,5.33,0.84
7347,-1,2,0,0.91,5.3,0.82,0.91,5.3,0.82
7348,1,5,1,0.91,5.3,0.82,0.91,5.3,0.82
7349,1,5,1,0.91,5.3,0.82,0.91,5.3,0.82
7350,1,5,1,0.91,5.29,0.82,0.91,5.29,0.82
7351,1,5,1,0.91,5.29,0.82,0.91,5.29,0.82
7352,1,5,1,0.91,5.28,0.82,0.91,5.28,0.82
7353,-1,4,0,0.9,5.27,0.8,0.9,5.27,0.8
7354,1,7,1,0.9,5.29,0.8,0.9,5.29,0.8
7355,1,5,1,0.9,5.29,0.8,0.9,5.29,0.8
7356,1,5,1,0.9,5.29,0.8,0.9,5.29,0.8
7357,1,5,1,0.9,5.29,0.8,0.9,5.29,0.8
7358,1,5,1,0.9,5.28,0.8,0.9,5.28,0.8
7359,1,5,1,0.91,5.29,0.82,0.91,5.29,0.82
7360,1,5,1,0.91,5.29,0.82,0.91,5.29,0.82
7361,1,5,1,0.91,5.29,0.82,0.91,5.29,0.82
7362,1,5,1,0.91,5.29,0.82,0.91,5.29,0.82
7363,1,5,1,0.91,5.28,0.82,0.91,5.28,0.82
7364,1,7,1,0.91,5.3,0.82,0.91,5.3,0.82
7365,-1,8,0,0.9,5.33,0.8,0.9,5.33,0.8
7366,1,6,1,0.9,5.32,0.8,0.9,5.32,0.8
7367,1,5,1,0.91,5.34,0.82,0.91,5.34,0.82
7368,1,6,1,0.91,5.35,0.82,0.91,5.35,0.82
7369,1,6,1,0.91,5.36,0.82,0.91,5.36,0.82
7370,1,5,1,0.91,5.36,0.82,0.91,5.36,0.82
7371,1,5,1,0.91,5.36,0.82,0.91,5.36,0.82
7372,1,5,1,0.91,5.34,0.82,0.91,5.34,0.82
7373,1,5,1,0.91,5.34,0.82,0.91,5.34,0.82
7374,1,6,1,0.91,5.35,0.82,0.91,5.35,0.82
7375,1,6,1,0.91,5.36,0.82,0.91,5.36,0.82
7376,1,5,1,0.91,5.36,0.82,0.91,5.36,0.82
7377,1,5,1,0.91,5.36,0.82,0.91,5.36,0.82
7378,1,5,1,0.91,5.36,0.82,0.91,5.36,0.82
7379,1,6,1,0.91,5.36,0.82,0.91,5.36,0.82
7380,1,8,1,0.91,5.37,0.82,0.91,5.37,0.82
7381,-1,3,0,0.9,5.34,0.8,0.9,5.34,0.8
7382,1,5,1,0.9,5.34,0.8,0.9,5.34,0.8
7383,1,5,1,0.9,5.34,0.8,0.9,5.34,0.8
7384,-1,1,0,0.89,5.3,0.78,0.89,5.3,0.78
7385,1,5,1,0.89,5.3,0.78,0.89,5.3,0.78
7386,1,5,1,0.89,5.3,0.78,0.89,5.3,0.78
7387,1,5,1,0.89,5.3,0.78,0.89,5.3,0.78
7388,1,5,1,0.89,5.28,0.78,0.89,5.28,0.78
7389,1,5,1,0.89,5.28,0.78,0.89,5.28,0.78
7390,1,5,1,0.89,5.28,0.78,0.89,5.28,0.78
7391,1,8,1,0.89,5.29,0.78,0.89,5.29,0.78
7392,1,5,1,0.89,5.29,0.78,0.89,5.29,0.78
7393,1,6,1,0.89,5.29,0.78,0.89,5.29,0.78
7394,1,5,1,0.89,5.29,0.78,0.89,5.29,0.78
7395,-1,1,0,0.88,5.25,0.76,0.88,5.25,0.76
7396,1,7,1,0.88,5.27,0.76,0.88,5.27,0.76
7397,1,5,1,0.88,5.27,0.76,0.88,5.27,0.76
7398,1,5,1,0.88,5.25,0.76,0.88,5.25,0.76
7399,1,5,1,0.89,5.28,0.78,0.89,5.28,0.78
7400,1,5,1,0.89,5.28,0.78,0.89,5.28,0.78
7401,1,5,1,0.89,5.28,0.78,0.89,5.28,0.78
7402,1,5,1,0.89,5.28,0.78,0.89,5.28,0.78
7403,-1,2,0,0.88,5.23,0.76,0.88,5.23,0.76
7404,1,5,1,0.88,5.19,0.76,0.88,5.19,0.76
7405,1,7,1,0.88,5.19,0.76,0.88,5.19,0.76
7406,1,5,1,0.88,5.15,0.76,0.88,5.15,0.76
7407,1,5,1,0.88,5.15,0.76,0.88,5.15,0.76
7408,1,5,1,0.88,5.15,0.76,0.88,5.15,0.76
7409,1,6,1,0.88,5.16,0.76,0.88,5.16,0.76
7410,1,7,1,0.88,5.18,0.76,0.88,5.18,0.76
7411,1,5,1,0.88,5.18,0.76,0.88,5.18,0.76
7412,1,6,1,0.88,5.18,0.76,0.88,5.18,0.76
7413,1,6,1,0.88,5.19,0.76,0.88,5.19,0.76
7414,1,5,1,0.88,5.16,0.76,0.88,5.16,0.76
7415,1,7,1,0.88,5.18,0.76,0.88,5.18,0.76
7416,1,5,1,0.88,5.18,0.76,0.88,5.18,0.76
7417,1,6,1,0.88,5.19,0.76,0.88,5.19,0.76
7418,1,5,1,0.88,5.18,0.76,0.88,5.18,0.76
7419,1,5,1,0.88,5.18,0.76,0.88,5.18,0.76
7420,1,5,1,0.89,5.19,0.78,0.89,5.19,0.78
7421,1,5,1,0.89,5.19,0.78,0.89,5.19,0.78
7422,1,7,1,0.89,5.21,0.78,0.89,5.21,0.78
7423,-1,1,0,0.88,5.17,0.76,0.88,5.17,0.76
7424,1,5,1,0.88,5.17,0.76,0.88,5.17,0.76
7425,1,8,1,0.88,5.2,0.76,0.88,5.2,0.76
7426,1,5,1,0.88,5.2,0.76,0.88,5.2,0.76
7427,1,9,1,0.88,5.23,0.76,0.88,5.23,0.76
7428,1,6,1,0.89,5.28,0.78,0.89,5.28,0.78
7429,1,5,1,0.89,5.28,0.78,0.89,5.28,0.78
7430,1,9,1,0.89,5.32,0.78,0.89,5.32,0.78
7431,1,6,1,0.89,5.33,0.78,0.89,5.33,0.78
7432,1,5,1,0.9,5.34,0.8,0.9,5.34,0.8
7433,1,6,1,0.91,5.38,0.82,0.91,5.38,0.82
7434,1,7,1,0.91,5.38,0.82,0.91,5.38,0.82
7435,1,5,1,0.91,5.38,0.82,0.91,5.38,0.82
7436,-1,4,0,0.9,5.35,0.8,0.9,5.35,0.8
7437,1,5,1,0.9,5.33,0.8,0.9,5.33,0.8
7438,1,5,1,0.9,5.31,0.8,0.9,5.31,0.8
7439,1,5,1,0.9,5.29,0.8,0.9,5.29,0.8
7440,1,5,1,0.9,5.27,0.8,0.9,5.27,0.8
7441,1,5,1,0.9,5.27,0.8,0.9,5.27,0.8
7442,1,5,1,0.9,5.27,0.8,0.9,5.27,0.8
7443,1,8,1,0.9,5.3,0.8,0.9,5.3,0.8
